,x
6264,0.128713056
6265,0.223562919
6266,0.364156502
6267,0.533665336
6268,0.695504532
6269,0.819556141
6270,0.89980639
6271,0.946308173
6272,0.971637989
6273,0.985029045
6274,0.992034038
6275,0.995702181
6276,0.997639215
6277,0.998676069
6278,0.999240815
6279,0.9995547
6280,0.999997322
6281,0.999994204
6282,0.999987453
6283,0.99997284
6284,0.999941208
6285,0.999872745
6286,0.99972459
6287,0.999404117
6288,0.99871155
6289,0.997218028
6290,0.994012713
6291,0.987208485
6292,0.97311643
6293,0.945473891
6294,0.897053685
6295,0.828430238
6296,0.759024071
6297,0.715059423
6298,0.703364446
6299,0.713502855
6300,0.733953807
6301,0.757915437
6302,0.782201671
6303,0.805461349
6304,0.827156848
6305,0.847101881
6306,0.86526843
6307,0.881706833
6308,0.896511086
6309,0.909801999
6310,0.92171716
6311,0.932402086
6312,0.941996626
6313,0.95060507
6314,0.958224467
6315,0.964579199
6316,0.968774406
6317,0.968674906
6318,0.960048476
6319,0.935917024
6320,0.88716133
6321,0.805669658
6322,0.69013233
6323,0.551091707
6324,0.409009456
6325,0.284286939
6326,0.187983761
6327,0.12077031
6328,0.077704648
6329,0.053114444
6330,0.043381745
6331,0.048310325
6332,0.072127616
6333,0.124094994
6334,0.216388915
6335,0.354742457
6336,0.523832479
6337,0.687495077
6338,0.814317808
6339,0.896907081
6340,0.944891434
6341,0.971019385
6342,0.98479718
6343,0.991973655
6344,0.995709714
6345,0.997668176
6346,0.998707306
6347,0.999267578
6348,0.9995755
6349,0.999997446
6350,0.99999447
6351,0.99998803
6352,0.999974088
6353,0.999943911
6354,0.999878595
6355,0.999737251
6356,0.999431505
6357,0.998770747
6358,0.997345775
6359,0.994287526
6360,0.987796066
6361,0.974358411
6362,0.948045097
6363,0.902179174
6364,0.837926384
6365,0.774436813
6366,0.736071183
6367,0.72788892
6368,0.739331543
6369,0.759608562
6370,0.782577012
6371,0.805446124
6372,0.827078319
6373,0.847054117
6374,0.865257829
6375,0.881706659
6376,0.896480421
6377,0.909691115
6378,0.921468252
6379,0.931950367
6380,0.941278055
6381,0.949583962
6382,0.956970915
6383,0.96345799
6384,0.968850132
6385,0.972446286
6386,0.972463968
6387,0.965120436
6388,0.943677063
6389,0.898548792
6390,0.820258814
6391,0.705893621
6392,0.565361901
6393,0.419964943
6394,0.291587895
6395,0.192308362
6396,0.123055344
6397,0.078703509
6398,0.053277959
6399,0.042867676
6400,0.046993589
6401,0.069580767
6402,0.119617293
6403,0.209325229
6404,0.345310384
6405,0.513782595
6406,0.679140488
6407,0.808746476
6408,0.893761055
6409,0.943314828
6410,0.970302992
6411,0.984506468
6412,0.991877726
6413,0.995695508
6414,0.997683643
6415,0.998730046
6416,0.99928892
6417,0.999592805
6418,0.999997563
6419,0.999994725
6420,0.99998858
6421,0.99997528
6422,0.99994649
6423,0.999884178
6424,0.999749331
6425,0.999457637
6426,0.998827243
6427,0.997467752
6428,0.994550205
6429,0.988359021
6430,0.975554373
6431,0.950546093
6432,0.907247417
6433,0.847485101
6434,0.790074859
6435,0.757272704
6436,0.752319813
6437,0.764694639
6438,0.784459078
6439,0.806169307
6440,0.827432296
6441,0.847315869
6442,0.865508766
6443,0.881956348
6444,0.896712334
6445,0.909878391
6446,0.921578209
6447,0.931945198
6448,0.941115605
6449,0.949223211
6450,0.956392031
6451,0.962720324
6452,0.968240053
6453,0.972815166
6454,0.975901688
6455,0.976037556
6456,0.96992762
6457,0.951257599
6458,0.910228198
6459,0.835988647
6460,0.723567686
6461,0.581751645
6462,0.432681586
6463,0.300094025
6464,0.197374668
6465,0.125783488
6466,0.079974499
6467,0.053620892
6468,0.042486974
6469,0.045795484
6470,0.067160992
6471,0.115283001
6472,0.202386764
6473,0.335890062
6474,0.503550817
6475,0.670466736
6476,0.802856254
6477,0.890375762
6478,0.941583069
6479,0.969492246
6480,0.984159496
6481,0.991748162
6482,0.995660943
6483,0.997686592
6484,0.998744966
6485,0.999305309
6486,0.999606934
6487,0.999997675
6488,0.999994967
6489,0.999989105
6490,0.999976417
6491,0.999948951
6492,0.999889503
6493,0.999760856
6494,0.999482573
6495,0.998881161
6496,0.997584217
6497,0.994801271
6498,0.988898323
6499,0.976705772
6500,0.952977318
6501,0.912248171
6502,0.857047238
6503,0.805755366
6504,0.778326715
6505,0.776230528
6506,0.789161104
6507,0.80812112
6508,0.828375356
6509,0.847914157
6510,0.865994647
6511,0.882400258
6512,0.897126323
6513,0.910253913
6514,0.921899036
6515,0.932191151
6516,0.941263211
6517,0.949246332
6518,0.956265911
6519,0.962436417
6520,0.967849732
6521,0.972544753
6522,0.976428681
6523,0.979083568
6524,0.97932946
6525,0.974364503
6526,0.958449615
6527,0.921883117
6528,0.852601864
6529,0.743164389
6530,0.600522427
6531,0.447471489
6532,0.310025208
6533,0.203295836
6534,0.129000107
6535,0.08153046
6536,0.054143201
6537,0.042235521
6538,0.044711425
6539,0.06486532
6540,0.111093949
6541,0.195585795
6542,0.32650789
6543,0.493169614
6544,0.661498138
6545,0.796659944
6546,0.886757512
6547,0.939699978
6548,0.968589947
6549,0.983758415
6550,0.991586587
6551,0.995607207
6552,0.997677869
6553,0.998752661
6554,0.999317155
6555,0.999618169
6556,0.999997782
6557,0.999995199
6558,0.999989606
6559,0.999977501
6560,0.999951298
6561,0.999894584
6562,0.999771852
6563,0.999506365
6564,0.998932619
6565,0.997695416
6566,0.995041227
6567,0.98941494
6568,0.977814172
6569,0.955339717
6570,0.917172415
6571,0.866555044
6572,0.821301718
6573,0.798924544
6574,0.799255125
6575,0.812384642
6576,0.830306492
6577,0.848975658
6578,0.866738339
6579,0.883019571
6580,0.897682141
6581,0.910759993
6582,0.922352815
6583,0.932584199
6584,0.941584285
6585,0.949481988
6586,0.956401062
6587,0.962457405
6588,0.96775546
6589,0.972379769
6590,0.976372259
6591,0.979671766
6592,0.981960453
6593,0.982300041
6594,0.978360419
6595,0.96507749
6596,0.933172372
6597,0.869716779
6598,0.764553488
6599,0.621894958
6600,0.464694484
6601,0.321664336
6602,0.210227502
6603,0.132772634
6604,0.0833945
6605,0.05484951
6606,0.042111352
6607,0.043737748
6608,0.062690827
6609,0.107050978
6610,0.188932306
6611,0.3171872
6612,0.482669021
6613,0.652257549
6614,0.790169213
6615,0.882911594
6616,0.937668562
6617,0.967598315
6618,0.983304984
6619,0.991394364
6620,0.995535316
6621,0.997658211
6622,0.99875365
6623,0.99932482
6624,0.999626758
6625,0.999997884
6626,0.999995419
6627,0.999990084
6628,0.999978536
6629,0.999953538
6630,0.999899431
6631,0.999782344
6632,0.999529067
6633,0.998981727
6634,0.997801585
6635,0.995270564
6636,0.989909835
6637,0.9788812
6638,0.957634582
6639,0.922011846
6640,0.875951942
6641,0.83654758
6642,0.818796302
6643,0.821098772
6644,0.834108989
6645,0.850821889
6646,0.867841546
6647,0.883833581
6648,0.898366876
6649,0.911367977
6650,0.922898748
6651,0.933069784
6652,0.942006612
6653,0.949836012
6654,0.956680172
6655,0.962653932
6656,0.967863063
6657,0.972401867
6658,0.976347147
6659,0.979741291
6660,0.98254612
6661,0.984522499
6662,0.984934231
6663,0.9818817
6664,0.971018536
6665,0.9437752
6666,0.886853946
6667,0.787426003
6668,0.645992761
6669,0.484738379
6670,0.335363703
6671,0.218377513
6672,0.137196444
6673,0.085602665
6674,0.055750154
6675,0.042115034
6676,0.042871865
6677,0.060634764
6678,0.103154144
6679,0.182434293
6680,0.307948558
6681,0.47207683
6682,0.642766542
6683,0.783394759
6684,0.878842399
6685,0.935491094
6686,0.966519037
6687,0.982800604
6688,0.991172617
6689,0.995446131
6690,0.997628249
6691,0.998748385
6692,0.99932862
6693,0.99963292
6694,0.999997981
6695,0.99999563
6696,0.99999054
6697,0.999979523
6698,0.999955674
6699,0.999904056
6700,0.999792353
6701,0.999550728
6702,0.999028593
6703,0.997902953
6704,0.995489758
6705,0.990383954
6706,0.979908521
6707,0.959863413
6708,0.926758467
6709,0.885182656
6710,0.851341049
6711,0.837718321
6712,0.841542056
6713,0.854165834
6714,0.869561025
6715,0.884923361
6716,0.899196711
6717,0.912069294
6718,0.923516727
6719,0.933619386
6720,0.942492396
6721,0.950258808
6722,0.957039085
6723,0.962946859
6724,0.96808716
6725,0.972555427
6726,0.976436024
6727,0.979797989
6728,0.982682507
6729,0.985067891
6730,0.986776215
6731,0.987236693
6732,0.984927447
6733,0.9762105
6734,0.953433364
6735,0.9034904
6736,0.811280711
6737,0.672774171
6738,0.507981215
6739,0.351546267
6740,0.228016788
6741,0.142402321
6742,0.088207487
6743,0.056862614
6744,0.042250196
6745,0.042112465
6746,0.058694691
6747,0.09940291
6748,0.176098044
6749,0.298810037
6750,0.461418791
6751,0.633045568
6752,0.776346458
6753,0.874553525
6754,0.933169182
6755,0.96535332
6756,0.982246346
6757,0.990922257
6758,0.995340371
6759,0.997588522
6760,0.998737256
6761,0.999328831
6762,0.999636848
6763,0.999998074
6764,0.999995831
6765,0.999990975
6766,0.999980464
6767,0.999957713
6768,0.999908468
6769,0.999801903
6770,0.999571397
6771,0.999073319
6772,0.997999738
6773,0.995699267
6774,0.990838228
6775,0.980897809
6776,0.962027797
6777,0.931404271
6778,0.894193693
6779,0.865548466
6780,0.8555173
6781,0.860439617
6782,0.872466959
6783,0.886492306
6784,0.900235859
6785,0.912877421
6786,0.924201278
6787,0.93421908
6788,0.943021903
6789,0.950724437
6790,0.957444054
6791,0.963292924
6792,0.968375071
6793,0.972785356
6794,0.976609052
6795,0.979921016
6796,0.982782754
6797,0.985233202
6798,0.987262294
6799,0.988739189
6800,0.989225998
6801,0.98752162
6802,0.980647382
6803,0.961978696
6804,0.919129979
6805,0.835450659
6806,0.701965875
6807,0.534731018
6808,0.370697012
6809,0.239490321
6810,0.148565723
6811,0.091282669
6812,0.058213467
6813,0.042524266
6814,0.041459793
6815,0.056868624
6816,0.095796311
6817,0.16992838
6818,0.289787463
6819,0.450718772
6820,0.623114106
6821,0.769033504
6822,0.870047883
6823,0.930703838
6824,0.964101928
6825,0.981642983
6826,0.990643993
6827,0.995218625
6828,0.997539487
6829,0.998720599
6830,0.999325693
6831,0.999638709
